00AR               20241127                                                                                   
0601ARA5N       20250101001455100000005000 0500000050001196   
0601ARA5N       20250101001460100000005000 0500000050001200   
0601ARA5N       20250101001465100000005000 0500000050001203   
0601ARA5N       20250101001470100000005000 0500000050001208   
0601ARA5N       20250101001475100000005000 0500000050001211   
0601ARA5N       20250101001480100000005000 0500000050001215   
0601ARA5N       20250101001485100000005000 0500000050001219   
0601ARA5N       20250101001490100000005000 0500000050001223   
0601ARA5N       20250101001495100000005000 0500000050001226   
0601ARA5N       20250101001500100000005000 0500000050001231   
0601ARA5N       20250101001505100000005000 0500000050001235   
0601ARA5N       20250101001510100000005000 0500000050001239   
0601ARA5N       20250101001515100000005000 0500000050001244   
0601ARA5N       20250101001520100000005000 0500000050001248   
0601ARA5N       20250101001525100000005000 0500000050001252   
0601ARA5N       20250101001530100000005000 0500000050001257   
0601ARA5N       20250101001535100000005000 0500000050001261   
0601ARA5N       20250101001540100000005000 0500000050001264   
0601ARA5N       20250101001545100000005000 0500000050001270   
0601ARA5N       20250101001550100000005000 0500000050001273   
0601ARA5N       20250101001555100000005000 0500000050001277   
0601ARA5N       20250101001560100000005000 0500000050001282   
0601ARA5N       20250101001565100000005000 0500000050001285   
0601ARA5N       20250101001570100000005000 0500000050001289   
0601ARA5N       20250101001575100000005000 0500000050001292   
0601ARA5N       20250101001580100000005000 0500000050001297   
0601ARA5N       20250101001585100000005000 0500000050001301   
0601ARA5N       20250101001590100000005000 0500000050001304   
0601ARA5N       20250101001595100000005000 0500000050001309   
0601ARA5N       20250101001600100000005000 0500000050001313   
0601ARA5N       20250101001605100000005000 0500000050001316   
0601ARA5N       20250101001610100000005000 0500000050001321   
0601ARA5N       20250101001615100000005000 0500000050001325   
0601ARA5N       20250101001620100000005000 0500000050001328   
0601ARA5N       20250101001625100000005000 0500000050001333   
0601ARA5N       20250101001630100000005000 0500000050001337   
0601ARA5N       20250101001635100000005000 0500000050001340   
0601ARA5N       20250101001640100000005000 0500000050001345   
0601ARA5N       20250101001645100000005000 0500000050001348   
0601ARA5N       20250101001650100000005000 0500000050001351   
0601ARA5N       20250101001655100000005000 0500000050001356   
0601ARA5N       20250101001660100000005000 0500000050001359   
0601ARA5N       20250101001665100000005000 0500000050001363   
0601ARA5N       20250101001670100000005000 0500000050001367   
0601ARA5N       20250101001675100000005000 0500000050001371   
0601ARA5N       20250101001680100000005000 0500000050001374   
0601ARA5N       20250101001685100000005000 0500000050001378   
0601ARA5N       20250101001690100000005000 0500000050001382   
0601ARA5N       20250101001695100000005000 0500000050001385   
0601ARA5N       20250101001700100000005000 0500000050001389   
0601ARA5N       20250101001705100000005000 0500000050001392   
0601ARA5N       20250101001710100000005000 0500000050001395   
0601ARA5N       20250101001715100000005000 0500000050001398   
0601ARA5N       20250101001720100000005000 0500000050001403   
0601ARA5N       20250101001725100000005000 0500000050001406   
0601ARA5N       20250101001730100000005000 0500000050001409   
0601ARA5N       20250101001735100000005000 0500000050001413   
0601ARA5N       20250101001740100000005000 0500000050001416   
0601ARA5N       20250101001745100000005000 0500000050001419   
0601ARA5N       20250101001750100000005000 0500000050001423   
0601ARA5N       20250101001755100000005000 0500000050001426   
0601ARA5N       20250101001760100000005000 0500000050001429   
0601ARA5N       20250101001765100000005000 0500000050001433   
0601ARA5N       20250101001770100000005000 0500000050001436   
0601ARA5N       20250101001775100000005000 0500000050001439   
0601ARA5N       20250101001780100000005000 0500000050001443   
0601ARA5N       20250101001785100000005000 0500000050001446   
0601ARA5N       20250101001790100000005000 0500000050001449   
0601ARA5N       20250101001795100000005000 0500000050001453   
0601ARA5N       20250101001800100000005000 0500000050001456   
0601ARA5N       20250101001805100000005000 0500000050001459   
0601ARA5N       20250101001810100000005000 0500000050001464   
0601ARA5N       20250101001815100000005000 0500000050001467   
0601ARA5N       20250101001820100000005000 0500000050001470   
0601ARA5N       20250101001825100000005000 0500000050001475   
0601ARA5N       20250101001830100000005000 0500000050001478   
0601ARA5N       20250101001835100000005000 0500000050001481   
0601ARA5N       20250101001840100000005000 0500000050001485   
0601ARA5N       20250101001845100000005000 0500000050001488   
0601ARA5N       20250101001850100000005000 0500000050001491   
0601ARA5N       20250101001855100000005000 0500000050001496   
0601ARA5N       20250101001860100000005000 0500000050001499   
0601ARA5N       20250101001865100000005000 0500000050001502   
0601ARA5N       20250101001870100000005000 0500000050001505   
0601ARA5N       20250101001875100000005000 0500000050001509   
0601ARA5N       20250101001880100000005000 0500000050001512   
0601ARA5N       20250101001885100000005000 0500000050001515   
0601ARA5N       20250101001890100000005000 0500000050001520   
0601ARA5N       20250101001895100000005000 0500000050001522   
0601ARA5N       20250101001900100000005000 0500000050001525   
0601ARA5N       20250101001905100000005000 0500000050001530   
0601ARA5N       20250101001910100000005000 0500000050001532   
0601ARA5N       20250101001915100000005000 0500000050001535   
0601ARA5N       20250101001920100000005000 0500000050001540   
0601ARA5N       20250101001925100000005000 0500000050001542   
0601ARA5N       20250101001930100000005000 0500000050001545   
0601ARA5N       20250101001935100000005000 0500000050001549   
0601ARA5N       20250101001940100000005000 0500000050001552   
0601ARA5N       20250101001945100000005000 0500000050001555   
0601ARA5N       20250101001950100000005000 0500000050001559   
0601ARA5N       20250101001955100000005000 0500000050001562   
0601ARA5N       20250101001960100000005000 0500000050001564   
0601ARA5N       20250101001965100000005000 0500000050001568   
0601ARA5N       20250101001970100000005000 0500000050001571   
0601ARA5N       20250101001975100000005000 0500000050001574   
0601ARA5N       20250101001980100000005000 0500000050001578   
0601ARA5N       20250101001985100000005000 0500000050001580   
0601ARA5N       20250101001990100000005000 0500000050001583   
0601ARA5N       20250101001995100000005000 0500000050001587   
0601ARA5N       20250101002000100000005000 0500000050001589   
0601ARA5N       20250101002005100000005000 0500000050001592   
0601ARA5N       20250101002010100000005000 0500000050001595   
0601ARA5N       20250101002015100000005000 0500000050001598   
0601ARA5N       20250101002020100000005000 0500000050001601   
0601ARA5N       20250101002025100000005000 0500000050001604   
0601ARA5N       20250101002030100000005000 0500000050001607   
0601ARA5N       20250101002035100000005000 0500000050001610   
0601ARA5N       20250101002040100000005000 0500000050001612   
0601ARA5N       20250101002045100000005000 0500000050001616   
0601ARA5N       20250101002050100000005000 0500000050001619   
0601ARA5N       20250101002055100000005000 0500000050001621   
0601ARA5N       20250101002060100000005000 0500000050001625   
0601ARA5N       20250101002065100000005000 0500000050001627   
0601ARA5N       20250101002070100000005000 0500000050001630   
0601ARA5N       20250101002075100000005000 0500000050001633   
0601ARA5N       20250101002080100000005000 0500000050001636   
0601ARA5N       20250101002085100000005000 0500000050001638   
0601ARA5N       20250101002090100000005000 0500000050001642   
0601ARA5N       20250101002095100000005000 0500000050001644   
0601ARA5N       20250101002100100000005000 0500000050001646   
0601ARA5N       20250101002105100000005000 0500000050001650   
0601ARA5N       20250101002110100000005000 0500000050001652   
0601ARA5N       20250101002115100000005000 0500000050001654   
0601ARA5N       20250101002120100000005000 0500000050001658   
0601ARA5N       20250101002125100000005000 0500000050001660   
0601ARA5N       20250101002130100000005000 0500000050001662   
0601ARA5N       20250101002135100000005000 0500000050001666   
0601ARA5N       20250101002140100000005000 0500000050001668   
0601ARA5N       20250101002145100000005000 0500000050001670   
0601ARA5N       20250101002150100000005000 0500000050001673   
0601ARA5N       20250101002155100000005000 0500000050001676   
0601ARA5N       20250101002160100000005000 0500000050001678   
0601ARA5N       20250101002165100000005000 0500000050001680   
0601ARA5N       20250101002170100000005000 0500000050001684   
0601ARA5N       20250101002175100000005000 0500000050001686   
0601ARA5N       20250101002180100000005000 0500000050001688   
0601ARA5N       20250101002185100000005000 0500000050001691   
0601ARA5N       20250101002190100000005000 0500000050001694   
0601ARA5N       20250101002195100000005000 0500000050001696   
0601ARA5N       20250101002200100000005000 0500000050001699   
0601ARA5N       20250101002205100000005000 0500000050001701   
0601ARA5N       20250101002210100000005000 0500000050001703   
0601ARA5N       20250101002215100000005000 0500000050001707   
0601ARA5N       20250101002220100000005000 0500000050001710   
0601ARA5N       20250101002225100000005000 0500000050001712   
0601ARA5N       20250101002230100000005000 0500000050001716   
0601ARA5N       20250101002235100000005000 0500000050001718   
0601ARA5N       20250101002240100000005000 0500000050001721   
0601ARA5N       20250101002245100000005000 0500000050001724   
0601ARA5N       20250101002250100000005000 0500000050001727   
0601ARA5N       20250101002255100000005000 0500000050001729   
0601ARA5N       20250101002260100000005000 0500000050001733   
0601ARA5N       20250101002265100000005000 0500000050001735   
0601ARA5N       20250101002270100000005000 0500000050001737   
0601ARA5N       20250101002275100000005000 0500000050001741   
0601ARA5N       20250101002280100000005000 0500000050001743   
0601ARA5N       20250101002285100000005000 0500000050001746   
