00AR               20181129                                                                                   
0601ARA4N       20190101003500100000500000 0400085720002286   
0601ARA4N       20190101004000100000500000 0400099840002349   
0601ARA4N       20190101004500100000500000 0400113960002399   
0601ARA5N       20190101000000100000115000 0500000030000026   
0601ARA5N       20190101000115100000005000 0500000030000026   
0601ARA5N       20190101000120100000005000 0500000030000024   
0601ARA5N       20190101000125100000005000 0500000030000024   
0601ARA5N       20190101000130100000005000 0500000030000023   
0601ARA5N       20190101000135100000005000 0500000030000022   
0601ARA5N       20190101000140100000005000 0500000030000021   
0601ARA5N       20190101000145100000005000 0500000030000020   
0601ARA5N       20190101000150100000005000 0500000030000020   
0601ARA5N       20190101000155100000005000 0500000030000019   
0601ARA5N       20190101000160100000005000 0500000030000018   
0601ARA5N       20190101000165100000005000 0500000030000018   
0601ARA5N       20190101000170100000005000 0500000030000017   
0601ARA5N       20190101000175100000005000 0500000030000017   
0601ARA5N       20190101000180100000005000 0500000030000016   
0601ARA5N       20190101000185100000005000 0500000030000016   
0601ARA5N       20190101000190100000005000 0500000030000016   
0601ARA5N       20190101000195100000005000 0500000030000015   
0601ARA5N       20190101000200100000005000 0500000030000015   
0601ARA5N       20190101000205100000005000 0500000030000014   
0601ARA5N       20190101000210100000005000 0500000030000014   
0601ARA5N       20190101000215100000005000 0500000030000014   
0601ARA5N       20190101000220100000005000 0500000030000013   
0601ARA5N       20190101000225100000005000 0500000030000013   
0601ARA5N       20190101000230100000005000 0500000030000013   
0601ARA5N       20190101000235100000005000 0500000030000013   
0601ARA5N       20190101000240100000005000 0500000030000012   
0601ARA5N       20190101000245100000005000 0500000030000012   
0601ARA5N       20190101000250100000005000 0500000030000012   
0601ARA5N       20190101000255100000005000 0500000030000012   
0601ARA5N       20190101000260100000005000 0500000030000011   
0601ARA5N       20190101000265100000005000 0500000030000011   
0601ARA5N       20190101000270100000005000 0500000030000011   
0601ARA5N       20190101000275100000005000 0500000030000011   
0601ARA5N       20190101000280100000005000 0500000030000011   
0601ARA5N       20190101000285100000005000 0500000030000010   
0601ARA5N       20190101000290100000005000 0500000030000010   
0601ARA5N       20190101000295100000005000 0500000030000010   
0601ARA5N       20190101000300100000005000 0500000030000010   
0601ARA5N       20190101000305100000005000 0500000030000010   
0601ARA5N       20190101000310100000005000 0500000030000010   
0601ARA5N       20190101000315100000005000 0500000030000009   
0601ARA5N       20190101000320100000005000 0500000030000009   
0601ARA5N       20190101000325100000005000 0500000030000009   
0601ARA5N       20190101000330100000005000 0500000030000009   
0601ARA5N       20190101000335100000005000 0500000030000009   
0601ARA5N       20190101000340100000005000 0500000030000009   
0601ARA5N       20190101000345100000005000 0500000030000009   
0601ARA5N       20190101000350100000005000 0500000030000009   
0601ARA5N       20190101000355100000005000 0500000030000008   
0601ARA5N       20190101000360100000005000 0500000030000008   
0601ARA5N       20190101000365100000005000 0500000030000008   
0601ARA5N       20190101000370100000005000 0500000030000008   
0601ARA5N       20190101000375100000005000 0500000030000008   
0601ARA5N       20190101000380100000005000 0500000030000008   
0601ARA5N       20190101000385100000005000 0500000030000008   
0601ARA5N       20190101000390100000005000 0500000030000008   
0601ARA5N       20190101000395100000005000 0500000030000008   
0601ARA5N       20190101000400100000005000 0500000030000007   
0601ARA5N       20190101000405100000005000 0500000030000007   
0601ARA5N       20190101000410100000005000 0500000030000007   
0601ARA5N       20190101000415100000005000 0500000030000007   
0601ARA5N       20190101000420100000005000 0500000030000007   
0601ARA5N       20190101000425100000005000 0500000030000007   
0601ARA5N       20190101000430100000005000 0500000030000007   
0601ARA5N       20190101000435100000005000 0500000030000007   
0601ARA5N       20190101000440100000005000 0500000030000007   
0601ARA5N       20190101000445100000005000 0500000030000007   
0601ARA5N       20190101000450100000005000 0500000040000010   
0601ARA5N       20190101000455100000005000 0500000070000016   
0601ARA5N       20190101000460100000005000 0500000110000023   
0601ARA5N       20190101000465100000005000 0500000140000029   
0601ARA5N       20190101000470100000005000 0500000180000037   
0601ARA5N       20190101000475100000005000 0500000220000047   
0601ARA5N       20190101000480100000005000 0500000270000056   
0601ARA5N       20190101000485100000005000 0500000320000065   
0601ARA5N       20190101000490100000005000 0500000360000074   
0601ARA5N       20190101000495100000005000 0500000410000082   
0601ARA5N       20190101000500100000005000 0500000460000091   
0601ARA5N       20190101000505100000005000 0500000500000099   
0601ARA5N       20190101000510100000005000 0500000560000108   
0601ARA5N       20190101000515100000005000 0500000610000118   
0601ARA5N       20190101000520100000005000 0500000670000128   
0601ARA5N       20190101000525100000005000 0500000720000137   
0601ARA5N       20190101000530100000005000 0500000780000146   
0601ARA5N       20190101000535100000005000 0500000830000155   
0601ARA5N       20190101000540100000005000 0500000890000164   
0601ARA5N       20190101000545100000005000 0500000950000173   
0601ARA5N       20190101000550100000005000 0500001000000181   
0601ARA5N       20190101000555100000005000 0500001060000190   
0601ARA5N       20190101000560100000005000 0500001130000201   
0601ARA5N       20190101000565100000005000 0500001190000209   
0601ARA5N       20190101000570100000005000 0500001250000218   
0601ARA5N       20190101000575100000005000 0500001310000226   
0601ARA5N       20190101000580100000005000 0500001360000234   
0601ARA5N       20190101000585100000005000 0500001440000244   
0601ARA5N       20190101000590100000005000 0500001490000252   
0601ARA5N       20190101000595100000005000 0500001550000260   
0601ARA5N       20190101000600100000005000 0500001610000268   
0601ARA5N       20190101000605100000005000 0500001680000277   
0601ARA5N       20190101000610100000005000 0500001740000284   
0601ARA5N       20190101000615100000005000 0500001800000292   
0601ARA5N       20190101000620100000005000 0500001880000301   
0601ARA5N       20190101000625100000005000 0500001950000310   
0601ARA5N       20190101000630100000005000 0500002030000321   
0601ARA5N       20190101000635100000005000 0500002100000330   
0601ARA5N       20190101000640100000005000 0500002170000338   
0601ARA5N       20190101000645100000005000 0500002250000347   
0601ARA5N       20190101000650100000005000 0500002330000357   
0601ARA5N       20190101000655100000005000 0500002400000365   
0601ARA5N       20190101000660100000005000 0500002470000374   
0601ARA5N       20190101000665100000005000 0500002550000381   
0601ARA5N       20190101000670100000005000 0500002620000389   
0601ARA5N       20190101000675100000005000 0500002700000399   
0601ARA5N       20190101000680100000005000 0500002770000406   
0601ARA5N       20190101000685100000005000 0500002850000414   
0601ARA5N       20190101000690100000005000 0500002920000421   
0601ARA5N       20190101000695100000005000 0500002990000428   
0601ARA5N       20190101000700100000005000 0500003070000438   
0601ARA5N       20190101000705100000005000 0500003150000445   
0601ARA5N       20190101000710100000005000 0500003220000451   
0601ARA5N       20190101000715100000005000 0500003290000458   
0601ARA5N       20190101000720100000005000 0500003370000467   
0601ARA5N       20190101000725100000005000 0500003450000474   
0601ARA5N       20190101000730100000005000 0500003520000480   
0601ARA5N       20190101000735100000005000 0500003590000487   
0601ARA5N       20190101000740100000005000 0500003660000493   
0601ARA5N       20190101000745100000005000 0500003750000501   
0601ARA5N       20190101000750100000005000 0500003820000508   
0601ARA5N       20190101000755100000005000 0500003900000515   
0601ARA5N       20190101000760100000005000 0500003980000522   
0601ARA5N       20190101000765100000005000 0500004070000530   
0601ARA5N       20190101000770100000005000 0500004150000537   
0601ARA5N       20190101000775100000005000 0500004230000544   
0601ARA5N       20190101000780100000005000 0500004310000550   
0601ARA5N       20190101000785100000005000 0500004380000557   
0601ARA5N       20190101000790100000005000 0500004480000565   
0601ARA5N       20190101000795100000005000 0500004560000571   
0601ARA5N       20190101000800100000005000 0500004630000577   
0601ARA5N       20190101000805100000005000 0500004710000583   
0601ARA5N       20190101000810100000005000 0500004800000591   
0601ARA5N       20190101000815100000005000 0500004880000597   
0601ARA5N       20190101000820100000005000 0500004960000603   
0601ARA5N       20190101000825100000005000 0500005040000609   
0601ARA5N       20190101000830100000005000 0500005130000616   
0601ARA5N       20190101000835100000005000 0500005230000624   
0601ARA5N       20190101000840100000005000 0500005310000631   
0601ARA5N       20190101000845100000005000 0500005400000637   
0601ARA5N       20190101000850100000005000 0500005490000643   
0601ARA5N       20190101000855100000005000 0500005570000650   
0601ARA5N       20190101000860100000005000 0500005670000658   
0601ARA5N       20190101000865100000005000 0500005760000664   
0601ARA5N       20190101000870100000005000 0500005850000671   
0601ARA5N       20190101000875100000005000 0500005940000677   
0601ARA5N       20190101000880100000005000 0500006050000686   
0601ARA5N       20190101000885100000005000 0500006140000692   
0601ARA5N       20190101000890100000005000 0500006240000699   
0601ARA5N       20190101000895100000005000 0500006330000705   
0601ARA5N       20190101000900100000005000 0500006420000711   
0601ARA5N       20190101000905100000005000 0500006530000719   
0601ARA5N       20190101000910100000005000 0500006620000725   
0601ARA5N       20190101000915100000005000 0500006710000731   
0601ARA5N       20190101000920100000005000 0500006800000737   
0601ARA5N       20190101000925100000005000 0500006910000745   
